##C:\Users\jmiddendorf\Desktop\roms
0x30E6FE79,0x3EEA5386,0x00,0x00080000,0x11,Mandelbrot Zoomer,C:\Users\jmiddendorf\Desktop\roms\Mandelbrot Zoomer by RedBox (PD).v64
0x635A2BFF,0x8B022326,0x45,0x00800000,0x0e,SUPER MARIO 64,C:\Users\jmiddendorf\Desktop\roms\Super Mario 64 (U) [!].z64
