##D:\ROMs
0x6B2AFCC7,0xEEB27A34,0x00,0x00140000,0x13,Nintendo On My Mind,D:\ROMs\NomM.zip
0x19AB29AF,0xC71BCD28,0x50,0x04000000,0x0b,PAPER MARIO,D:\ROMs\Paper Mario (G) [!].zip
0x65EEE53A,0xED7D733C,0x45,0x02800000,0x0b,PAPER MARIO,D:\ROMs\PaperMario(U).zip
0xE9F52336,0x6BEFAA5F,0x45,0x00140000,0x00,,D:\ROMs\plasma.zip
0xF3C5BF9B,0x160F33E2,0x45,0x02000000,0x08,Rayman 2,D:\ROMs\Rayman_2_-_The_Great_Escape_(U)_[!].zip
0x3918834A,0x15B50C29,0x45,0x00800000,0x0f,RAZOR FREESTYLE,D:\ROMs\Razor_Freestyle_Scooter_(U).zip
0xAA18B1A5,0x07DB6AEB,0x45,0x04000000,0x10,Resident Evil II,D:\ROMs\Resident_Evil_II.zip
0xEF9E9714,0xC03B2C7D,0x45,0x01000000,0x0d,Tonic Trouble,D:\ROMs\Tonic_Trouble_(USA).zip
0x4EBFDD33,0x664C9D84,0x45,0x01000000,0x13,Tigger's Honey Hunt,D:\ROMs\Tigger's Honey Hunt.zip
0xB30ED978,0x3003C9F9,0x45,0x01000000,0x08,F-ZERO X,D:\ROMs\F-Zero_X_(USA).zip
0x5E547A4D,0x90E60795,0x45,0x01000000,0x14,All-Star Baseball '0,D:\ROMs\All_Star_Baseball_2000_(USA).zip
0xE61CFF0A,0xCE1C0D71,0x50,0x00c00000,0x09,NEWTETRIS,D:\ROMs\The_New_Tetris_(Euro).zip
0x75A0B893,0x4CA321B5,0x00,0x01000000,0x00,,D:\ROMs\robotech_Crystal_Dreams.zip
0x306B3375,0x05F4E698,0x45,0x00140000,0x0a,Alleycat64,D:\ROMs\Alleycat 64 - by Dosin (POM '99) (PD).zip
0x41B25DC4,0x1B726786,0x45,0x00800000,0x0b,LAMBORGHINI,D:\ROMs\Automobili Lamborghini (USA).zip
0xD1F7D8AB,0x293B0446,0x45,0x00800000,0x12,Asteroids Hyper 64,D:\ROMs\Asteroids Hyper 64 (U).zip
0xA92D52E5,0x1D26B655,0x45,0x00c00000,0x0d,FLYING DRAGON,D:\ROMs\Flying_Dragon_(USA).zip
0x4F29474F,0x30CB707A,0x4a,0x01000000,0x0f,KAKUTOU DENSHOU,D:\ROMs\F-Cup Maniax (J) [!].zip
0x2A6B1820,0x6ABCF466,0x45,0x00800000,0x09,S.F. RUSH,D:\ROMs\san francisco rush - extreme racing (u) [!].zip
